job_id;job_title;salary_usd;salary_currency;salary_local;experience_level;employment_type;company_location;company_size;employee_residence;remote_ratio;required_skills;education_required;years_experience;industry;posting_date;application_deadline;job_description_length;benefits_score;company_name;Exchange_rate.Rate_to_usd;Salary_USD_cONVERT;High salary flag
AI10749;ML Ops Engineer;63999;EUR;54399;EN;CT;Netherlands;Böyük;Kenya;100;SQL, Python, Kubernetes, Data Visualization;Əsas ali təhsil;0;Media;25.11.2024;13.01.2025;2084;73;Algorithmic Solutions;1,08;69118,92;0
AI10762;Data Engineer;117229;EUR;99645;SE;FL;Netherlands;Kiçik;Norway;100;Spark, Mathematics, Linux;Magistr;9;Automotive;13.04.2025;18.05.2025;1881;81;Autonomous Tech;1,08;126607,32;0
AI10783;Data Analyst;75000;EUR;63750;EN;FL;Netherlands;Kiçik;Mexico;100;R, Hadoop, Deep Learning, Java;Magistr;0;Finance;24.02.2024;16.03.2024;1353;78;AI Innovations;1,08;81000;0
AI10908;Data Scientist;74287;EUR;63144;EN;CT;Netherlands;Kiçik;Russia;100;SQL, Kubernetes, Data Visualization, Deep Learning;PhD;1;Education;4.04.2024;24.05.2024;1947;71;DataVision Ltd;1,08;80229,96;0
AI11240;Deep Learning Engineer;81359;EUR;69155;EN;PT;Netherlands;Böyük;Estonia;100;Linux, Python, Spark, Computer Vision, Statistics;Bakalavr;1;Consulting;24.03.2025;11.05.2025;607;8;Neural Networks Co;1,08;87867,72;0
AI11522;Deep Learning Engineer;192938;EUR;163997;EX;CT;Netherlands;Kiçik;Kenya;100;AWS, Scala, Deep Learning;Magistr;14;Transportation;18.10.2024;29.12.2024;1316;97;Predictive Systems;1,08;208373,04;0
AI12288;AI Software Engineer;100088;EUR;85075;MI;FL;Netherlands;Kiçik;Colombia;100;Java, Azure, GCP, R;Əsas ali təhsil;4;Gaming;31.01.2025;12.03.2025;677;9;Digital Transformation LLC;1,08;108095,04;0
AI12363;AI Research Scientist;71946;EUR;61154;MI;FT;Netherlands;Kiçik;Turkey;100;Spark, Hadoop, TensorFlow, MLOps;Magistr;3;Healthcare;14.08.2024;3.10.2024;1113;75;Quantum Computing Inc;1,08;77701,68;0
AI12411;Machine Learning Engineer;169620;EUR;144177;EX;CT;Netherlands;Kiçik;Hungary;100;Java, Git, Hadoop, Docker;PhD;14;Education;7.10.2024;17.12.2024;2161;6;Cognitive Computing;1,08;183189,6;0
AI12488;AI Consultant;76767;EUR;65252;EN;FL;Netherlands;Orta;Romania;100;Tableau, Scala, Docker;Əsas ali təhsil;0;Transportation;22.08.2024;22.10.2024;1011;59;TechCorp Inc;1,08;82908,36;0
AI12657;Computer Vision Engineer;126277;EUR;107335;SE;FL;Netherlands;Kiçik;Philippines;100;Python, TensorFlow, Tableau, Azure, Statistics;Magistr;9;Manufacturing;28.03.2025;13.05.2025;1919;65;Smart Analytics;1,08;136379,16;0
AI12749;Robotics Engineer;78579;EUR;66792;EN;CT;Netherlands;Böyük;Germany;100;Python, Azure, Scala, Tableau;Bakalavr;1;Telecommunications;29.04.2024;16.05.2024;1050;5;Advanced Robotics;1,08;84865,32;0
AI13089;AI Research Scientist;151896;EUR;129112;EX;PT;Netherlands;Kiçik;United Kingdom;100;Kubernetes, Java, Scala;Əsas ali təhsil;18;Media;14.07.2024;15.09.2024;2330;67;Advanced Robotics;1,08;164047,68;0
AI13150;Data Scientist;89075;EUR;75714;MI;FT;Netherlands;Orta;Brazil;100;Mathematics, SQL, NLP, Computer Vision;Əsas ali təhsil;4;Telecommunications;6.02.2024;17.04.2024;1369;84;Algorithmic Solutions;1,08;96201;0
AI13215;Data Analyst;93085;EUR;79122;MI;PT;Netherlands;Orta;Ghana;100;Statistics, MLOps, Computer Vision, Java, AWS;Əsas ali təhsil;3;Government;13.01.2025;28.02.2025;2006;10;Cognitive Computing;1,08;100531,8;0
AI13480;AI Architect;71110;EUR;60444;MI;FL;Netherlands;Kiçik;Belgium;100;Git, R, TensorFlow;PhD;2;Finance;25.06.2024;4.09.2024;2334;78;Cognitive Computing;1,08;76798,8;0
AI13588;Data Engineer;111013;EUR;94361;SE;PT;Netherlands;Orta;Mexico;100;Scala, AWS, Java, Kubernetes, Deep Learning;Əsas ali təhsil;5;Transportation;11.03.2025;28.03.2025;2267;95;Advanced Robotics;1,08;119894,04;0
AI13754;Deep Learning Engineer;106426;EUR;90462;SE;CT;Netherlands;Kiçik;Kenya;100;AWS, Kubernetes, Computer Vision, Python, Data Visualization;Əsas ali təhsil;6;Energy;26.08.2024;29.09.2024;978;59;Cognitive Computing;1,08;114940,08;0
AI13838;AI Architect;269893;EUR;229409;EX;PT;Netherlands;Böyük;Germany;100;Azure, Data Visualization, Git;PhD;13;Education;24.03.2025;8.04.2025;2342;52;Cloud AI Solutions;1,08;291484,44;0
AI13983;Research Scientist;79470;EUR;67550;MI;FT;Netherlands;Orta;Portugal;100;Deep Learning, Mathematics, MLOps, Java, GCP;Əsas ali təhsil;3;Finance;6.09.2024;18.10.2024;2268;91;Future Systems;1,08;85827,6;0
AI14162;Head of AI;80971;EUR;68825;MI;CT;Netherlands;Kiçik;Norway;100;GCP, Mathematics, Azure, Linux, NLP;Əsas ali təhsil;2;Automotive;11.03.2025;24.04.2025;554;99;Quantum Computing Inc;1,08;87448,68;0
AI14257;Principal Data Scientist;180652;EUR;153554;EX;PT;Netherlands;Kiçik;Poland;100;Deep Learning, AWS, Data Visualization, TensorFlow;Magistr;17;Real Estate;31.07.2024;30.09.2024;2331;79;Neural Networks Co;1,08;195104,16;0
AI14372;Machine Learning Engineer;145533;EUR;123703;SE;PT;Netherlands;Orta;China;100;Python, TensorFlow, Docker;Əsas ali təhsil;6;Education;10.01.2024;28.02.2024;730;76;Cognitive Computing;1,08;157175,64;0
AI14533;AI Architect;89895;EUR;76411;EN;CT;Netherlands;Böyük;Italy;100;Scala, Statistics, Java, Azure;PhD;0;Healthcare;24.06.2024;11.08.2024;1131;8;Autonomous Tech;1,08;97086,6;0
AI14704;Machine Learning Researcher;133208;EUR;113227;SE;FL;Netherlands;Böyük;Japan;100;Git, Data Visualization, SQL;Bakalavr;8;Media;6.06.2024;17.08.2024;640;76;Advanced Robotics;1,08;143864,64;0
AI14778;AI Consultant;56324;EUR;47875;EN;FL;Netherlands;Kiçik;Latvia;100;Git, Mathematics, R;Əsas ali təhsil;1;Retail;18.01.2024;15.03.2024;853;91;Machine Intelligence Group;1,08;60829,92;0
AI00223;Principal Data Scientist;104614;EUR;88922;MI;CT;Netherlands;Kiçik;Netherlands;50;SQL, Python, Linux, Computer Vision, Hadoop;Bakalavr;4;Telecommunications;10.10.2024;9.12.2024;1895;79;Digital Transformation LLC;1,08;112983,12;0
AI00309;Principal Data Scientist;70652;EUR;60054;MI;FL;Netherlands;Kiçik;Netherlands;50;Computer Vision, Scala, Mathematics;Magistr;2;Media;30.10.2024;30.12.2024;1086;91;Advanced Robotics;1,08;76304,16;0
AI00323;NLP Engineer;179564;EUR;152629;EX;FL;Netherlands;Kiçik;Netherlands;50;Python, AWS, Git;Bakalavr;11;Government;24.01.2024;17.03.2024;654;91;Quantum Computing Inc;1,08;193929,12;0
AI00555;Computer Vision Engineer;131402;EUR;111692;EX;FL;Netherlands;Kiçik;Netherlands;50;MLOps, Tableau, SQL;Magistr;13;Media;31.12.2024;14.03.2025;1147;51;DeepTech Ventures;1,08;141914,16;0
AI00600;Data Engineer;104350;EUR;88698;MI;FL;Netherlands;Kiçik;Netherlands;50;MLOps, Mathematics, Git;Bakalavr;2;Transportation;4.02.2024;4.04.2024;2112;74;Algorithmic Solutions;1,08;112698;0
AI00844;Autonomous Systems Engineer;89723;EUR;76265;MI;FL;Netherlands;Kiçik;Netherlands;50;Python, PyTorch, Spark, TensorFlow;Əsas ali təhsil;3;Education;17.06.2024;12.08.2024;914;53;Advanced Robotics;1,08;96900,84;0
AI00895;Principal Data Scientist;94861;EUR;80632;MI;FT;Netherlands;Kiçik;Netherlands;50;Git, Scala, Tableau, Spark;Magistr;2;Government;1.06.2024;10.07.2024;1711;57;Autonomous Tech;1,08;102449,88;0
AI01293;Head of AI;220734;EUR;187624;EX;CT;Netherlands;Kiçik;Netherlands;50;TensorFlow, Azure, Scala, Statistics;Əsas ali təhsil;19;Media;24.04.2024;20.05.2024;1183;88;Advanced Robotics;1,08;238392,72;0
AI01686;ML Ops Engineer;80747;EUR;68635;MI;CT;Netherlands;Kiçik;Netherlands;50;NLP, Data Visualization, Python, TensorFlow, Linux;Magistr;3;Telecommunications;22.02.2024;9.03.2024;1345;71;Cognitive Computing;1,08;87206,76;0
AI01801;Computer Vision Engineer;145411;EUR;123599;SE;FT;Netherlands;Kiçik;Netherlands;50;TensorFlow, SQL, Deep Learning, R;PhD;8;Manufacturing;20.03.2025;19.05.2025;1854;64;Advanced Robotics;1,08;157043,88;0
AI01891;Head of AI;53752;EUR;45689;EN;FL;Netherlands;Kiçik;Netherlands;50;R, Mathematics, SQL;PhD;0;Government;26.02.2024;6.05.2024;1201;52;Advanced Robotics;1,08;58052,16;0
AI02087;Machine Learning Engineer;67495;EUR;57371;EN;PT;Netherlands;Kiçik;Netherlands;50;Python, Kubernetes, Computer Vision;Bakalavr;1;Transportation;18.01.2025;19.03.2025;2058;62;Smart Analytics;1,08;72894,6;0
AI02192;Data Scientist;176952;EUR;150409;EX;CT;Netherlands;Kiçik;Netherlands;50;Java, MLOps, R, Linux, NLP;Magistr;12;Transportation;24.02.2025;12.03.2025;2382;97;Smart Analytics;1,08;191108,16;0
AI02356;AI Product Manager;125213;EUR;106431;SE;FL;Netherlands;Kiçik;Netherlands;50;R, AWS, Azure;Əsas ali təhsil;7;Manufacturing;26.07.2024;20.09.2024;1233;99;Machine Intelligence Group;1,08;135230,04;0
AI03861;AI Consultant;51736;EUR;43976;EN;FT;Netherlands;Kiçik;Netherlands;50;Data Visualization, Kubernetes, Docker, Statistics;Bakalavr;0;Government;8.07.2024;1.08.2024;982;51;Digital Transformation LLC;1,08;55874,88;0
AI04013;Autonomous Systems Engineer;93513;EUR;79486;MI;CT;Netherlands;Kiçik;Netherlands;50;R, Python, Tableau, Git;Bakalavr;3;Energy;14.10.2024;17.11.2024;915;77;Cognitive Computing;1,08;100994,04;0
AI04391;Machine Learning Researcher;87316;EUR;74219;MI;FL;Netherlands;Kiçik;Netherlands;50;Data Visualization, Azure, Git;Bakalavr;2;Automotive;25.04.2024;13.06.2024;558;7;Cloud AI Solutions;1,08;94301,28;0
AI05109;Data Engineer;61539;EUR;52308;EN;FT;Netherlands;Kiçik;Netherlands;50;PyTorch, Docker, Tableau, Mathematics, Azure;Magistr;0;Gaming;15.12.2024;10.02.2025;972;59;Advanced Robotics;1,08;66462,12;0
AI05715;Data Engineer;152265;EUR;129425;EX;FT;Netherlands;Kiçik;Netherlands;50;MLOps, Python, Computer Vision, Linux, TensorFlow;Magistr;12;Media;16.04.2025;25.05.2025;1049;97;AI Innovations;1,08;164446,2;0
AI05907;AI Product Manager;118508;EUR;100732;SE;FL;Netherlands;Kiçik;Netherlands;50;Kubernetes, Linux, NLP;Əsas ali təhsil;7;Government;21.03.2025;21.05.2025;1770;99;Digital Transformation LLC;1,08;127988,64;0
AI05953;Robotics Engineer;67930;EUR;57741;EN;PT;Netherlands;Kiçik;Netherlands;50;SQL, AWS, Data Visualization, R;Magistr;0;Media;19.11.2024;12.12.2024;663;62;Machine Intelligence Group;1,08;73364,4;0
AI06165;Head of AI;210148;EUR;178626;EX;FL;Netherlands;Kiçik;Netherlands;50;Git, Linux, Deep Learning, Data Visualization;Əsas ali təhsil;16;Technology;30.11.2024;4.01.2025;1851;75;Algorithmic Solutions;1,08;226959,84;0
AI06526;Machine Learning Engineer;100577;EUR;85490;MI;FL;Netherlands;Kiçik;Netherlands;50;SQL, Scala, Computer Vision, Data Visualization, PyTorch;Bakalavr;3;Automotive;12.04.2024;5.06.2024;717;77;Future Systems;1,08;108623,16;0
AI06544;AI Software Engineer;91381;EUR;77674;MI;PT;Netherlands;Kiçik;Netherlands;50;SQL, Computer Vision, Java, R;Magistr;3;Gaming;31.03.2025;4.06.2025;1247;74;AI Innovations;1,08;98691,48;0
AI06793;Computer Vision Engineer;101105;EUR;85939;MI;FT;Netherlands;Kiçik;Netherlands;50;Python, TensorFlow, NLP;Bakalavr;4;Real Estate;19.01.2024;25.03.2024;888;97;Machine Intelligence Group;1,08;109193,4;0
AI06800;Robotics Engineer;77196;EUR;65617;MI;FL;Netherlands;Kiçik;Netherlands;50;PyTorch, Spark, Computer Vision, SQL, GCP;Magistr;3;Energy;17.01.2025;5.02.2025;566;97;Quantum Computing Inc;1,08;83371,68;0
AI06966;Data Analyst;168686;EUR;143383;EX;FL;Netherlands;Kiçik;Netherlands;50;Statistics, Python, Git, Linux, SQL;Bakalavr;12;Real Estate;9.01.2025;1.02.2025;2404;74;AI Innovations;1,08;182180,88;0
AI07297;AI Architect;74122;EUR;63004;MI;FT;Netherlands;Kiçik;Netherlands;50;Azure, Kubernetes, GCP;Bakalavr;3;Technology;30.01.2024;28.02.2024;1960;57;Cloud AI Solutions;1,08;80051,76;0
AI07595;AI Software Engineer;119526;EUR;101597;SE;PT;Netherlands;Kiçik;Netherlands;50;Java, Kubernetes, Spark, Mathematics;Magistr;6;Media;21.03.2025;19.04.2025;2244;8;Cognitive Computing;1,08;129088,08;0
AI07645;Computer Vision Engineer;144258;EUR;122619;SE;FL;Netherlands;Kiçik;Netherlands;50;PyTorch, R, Hadoop;Bakalavr;5;Media;25.01.2025;18.02.2025;2300;97;DeepTech Ventures;1,08;155798,64;0
AI07785;Data Engineer;100944;EUR;85802;SE;CT;Netherlands;Kiçik;Netherlands;50;Python, TensorFlow, PyTorch;Magistr;8;Healthcare;10.04.2024;15.06.2024;1527;69;Advanced Robotics;1,08;109019,52;0
AI07967;Machine Learning Engineer;97759;EUR;83095;MI;FT;Netherlands;Kiçik;Netherlands;50;PyTorch, GCP, Statistics, Docker;Magistr;2;Manufacturing;11.03.2025;18.05.2025;1358;61;TechCorp Inc;1,08;105579,72;0
AI08219;Data Scientist;54313;EUR;46166;EN;FL;Netherlands;Kiçik;Netherlands;50;Azure, R, Scala, SQL, Git;Əsas ali təhsil;1;Transportation;4.04.2024;14.05.2024;626;55;Predictive Systems;1,08;58658,04;0
AI08320;Data Engineer;90745;EUR;77133;MI;CT;Netherlands;Kiçik;Netherlands;50;Tableau, SQL, Scala, PyTorch, Python;Magistr;2;Automotive;28.08.2024;3.11.2024;2203;95;AI Innovations;1,08;98004,6;0
AI08598;ML Ops Engineer;88065;EUR;74855;MI;FT;Netherlands;Kiçik;Netherlands;50;Kubernetes, PyTorch, Azure, GCP, MLOps;Bakalavr;3;Retail;19.04.2025;13.05.2025;779;59;Predictive Systems;1,08;95110,2;0
AI08762;AI Product Manager;135585;EUR;115247;SE;FT;Netherlands;Kiçik;Netherlands;50;Java, SQL, PyTorch, Deep Learning, Docker;Bakalavr;8;Government;9.10.2024;29.11.2024;2293;68;Advanced Robotics;1,08;146431,8;0
AI08771;NLP Engineer;147819;EUR;125646;EX;PT;Netherlands;Kiçik;Netherlands;50;Data Visualization, PyTorch, Hadoop;Magistr;13;Automotive;22.03.2025;10.04.2025;1636;10;Future Systems;1,08;159644,52;0
AI09463;ML Ops Engineer;236960;EUR;201416;EX;FT;Netherlands;Kiçik;Netherlands;50;Data Visualization, R, Linux, Tableau;Əsas ali təhsil;12;Media;12.05.2024;10.07.2024;1716;91;Neural Networks Co;1,08;255916,8;0
AI09764;Head of AI;71625;EUR;60881;MI;FT;Netherlands;Kiçik;Netherlands;50;Python, TensorFlow, PyTorch, Data Visualization, Azure;Əsas ali təhsil;4;Gaming;8.10.2024;10.12.2024;1383;87;Advanced Robotics;1,08;77355;0
AI10259;AI Research Scientist;113616;EUR;96574;SE;FT;Netherlands;Kiçik;Netherlands;50;Scala, Hadoop, Computer Vision, Deep Learning;Magistr;7;Retail;9.04.2025;14.06.2025;1885;6;Smart Analytics;1,08;122705,28;0
AI10724;Computer Vision Engineer;59521;EUR;50593;EN;CT;Netherlands;Kiçik;Netherlands;50;Scala, R, NLP, MLOps;Bakalavr;0;Real Estate;8.09.2024;26.09.2024;1095;73;DeepTech Ventures;1,08;64282,68;0
AI10897;AI Specialist;220434;EUR;187369;EX;PT;Netherlands;Kiçik;Netherlands;50;Kubernetes, Git, Data Visualization, Python;PhD;14;Retail;25.04.2024;14.05.2024;1114;86;DataVision Ltd;1,08;238068,72;0
AI11312;Autonomous Systems Engineer;75916;EUR;64529;EN;FL;Netherlands;Kiçik;Netherlands;50;TensorFlow, Mathematics, Java, MLOps, SQL;Əsas ali təhsil;1;Gaming;30.01.2024;29.03.2024;708;78;Machine Intelligence Group;1,08;81989,28;0
AI11462;NLP Engineer;99987;EUR;84989;MI;CT;Netherlands;Kiçik;Netherlands;50;Spark, Linux, Data Visualization, Python;Magistr;3;Education;12.01.2025;26.01.2025;2303;65;Machine Intelligence Group;1,08;107985,96;0
AI11485;Principal Data Scientist;85256;EUR;72468;MI;CT;Netherlands;Kiçik;Netherlands;50;Scala, Mathematics, Python, Spark, GCP;PhD;3;Healthcare;31.05.2024;6.08.2024;899;55;Cloud AI Solutions;1,08;92076,48;0
AI11557;Deep Learning Engineer;172148;EUR;146326;EX;PT;Netherlands;Kiçik;Netherlands;50;SQL, Python, Git;Bakalavr;19;Manufacturing;31.07.2024;24.08.2024;712;56;TechCorp Inc;1,08;185919,84;0
AI12099;Deep Learning Engineer;192954;EUR;164011;EX;CT;Netherlands;Kiçik;Netherlands;50;AWS, Kubernetes, Scala;Bakalavr;10;Retail;16.06.2024;23.07.2024;1690;64;DeepTech Ventures;1,08;208390,32;0
AI12392;AI Consultant;181342;EUR;154141;EX;FL;Netherlands;Kiçik;Netherlands;50;Mathematics, PyTorch, Data Visualization, Scala, Spark;PhD;16;Technology;11.03.2025;20.05.2025;2346;68;Autonomous Tech;1,08;195849,36;0
AI12659;Machine Learning Researcher;214302;EUR;182157;EX;FT;Netherlands;Kiçik;Netherlands;50;Spark, Docker, Data Visualization, NLP;Əsas ali təhsil;16;Retail;23.04.2025;19.05.2025;1213;89;Predictive Systems;1,08;231446,16;0
AI13001;AI Consultant;64623;EUR;54930;EN;PT;Netherlands;Kiçik;Netherlands;50;Mathematics, AWS, Docker, Statistics;PhD;0;Telecommunications;15.04.2024;18.06.2024;764;98;Quantum Computing Inc;1,08;69792,84;0
AI13016;Machine Learning Engineer;71137;EUR;60466;MI;FL;Netherlands;Kiçik;Netherlands;50;Kubernetes, Computer Vision, SQL, Deep Learning, PyTorch;PhD;3;Education;20.02.2024;14.03.2024;676;94;Advanced Robotics;1,08;76827,96;0
AI13171;Machine Learning Engineer;89005;EUR;75654;MI;FL;Netherlands;Kiçik;Netherlands;50;PyTorch, Mathematics, NLP;Magistr;3;Telecommunications;2.04.2025;29.04.2025;1954;52;DeepTech Ventures;1,08;96125,4;0
AI13295;Machine Learning Researcher;97767;EUR;83102;SE;FT;Netherlands;Kiçik;Netherlands;50;Linux, Git, MLOps, Computer Vision, Python;Əsas ali təhsil;9;Automotive;7.01.2024;23.02.2024;1471;55;Neural Networks Co;1,08;105588,36;0
AI13319;Robotics Engineer;101753;EUR;86490;SE;PT;Netherlands;Kiçik;Netherlands;50;Kubernetes, NLP, Data Visualization, GCP, Linux;PhD;9;Real Estate;7.04.2025;7.05.2025;1334;75;Predictive Systems;1,08;109893,24;0
AI13381;ML Ops Engineer;61682;EUR;52430;EN;CT;Netherlands;Kiçik;Netherlands;50;Python, Docker, Hadoop;PhD;0;Energy;28.02.2024;27.03.2024;1643;99;Cloud AI Solutions;1,08;66616,56;0
AI13397;Research Scientist;56108;EUR;47692;EN;FL;Netherlands;Kiçik;Netherlands;50;NLP, Python, Java;Magistr;0;Automotive;17.02.2025;14.04.2025;576;54;Machine Intelligence Group;1,08;60596,64;0
AI13759;AI Product Manager;64929;EUR;55190;EN;PT;Netherlands;Kiçik;Netherlands;50;Git, Java, Hadoop, SQL, Spark;Əsas ali təhsil;0;Consulting;18.01.2025;9.03.2025;1113;59;AI Innovations;1,08;70123,32;0
AI14011;AI Research Scientist;76433;EUR;64968;EN;CT;Netherlands;Kiçik;Netherlands;50;Python, Data Visualization, Hadoop, GCP;Əsas ali təhsil;1;Technology;23.04.2025;6.06.2025;1324;71;TechCorp Inc;1,08;82547,64;0
AI14157;Data Engineer;108244;EUR;92007;SE;FT;Netherlands;Kiçik;Netherlands;50;R, NLP, Azure;Bakalavr;8;Telecommunications;2.03.2024;29.03.2024;1838;79;Digital Transformation LLC;1,08;116903,52;0
AI14340;AI Research Scientist;73157;EUR;62183;MI;PT;Netherlands;Kiçik;Netherlands;50;Scala, SQL, Data Visualization, GCP, PyTorch;PhD;4;Finance;21.01.2025;29.03.2025;678;8;Cognitive Computing;1,08;79009,56;0
AI14427;AI Product Manager;220540;EUR;187459;EX;CT;Netherlands;Kiçik;Netherlands;50;AWS, Linux, Kubernetes, Statistics, Mathematics;Əsas ali təhsil;11;Education;16.08.2024;6.09.2024;1340;10;Algorithmic Solutions;1,08;238183,2;0
AI14604;AI Consultant;75786;EUR;64418;MI;FL;Netherlands;Kiçik;Netherlands;50;Python, TensorFlow, NLP, Java, Scala;PhD;2;Consulting;22.12.2024;12.02.2025;517;81;Algorithmic Solutions;1,08;81848,88;0
AI14735;AI Specialist;79025;EUR;67171;MI;FL;Netherlands;Kiçik;Netherlands;50;Python, MLOps, Git, TensorFlow;Bakalavr;3;Technology;5.02.2024;9.04.2024;686;51;Predictive Systems;1,08;85347;0
AI14993;Machine Learning Researcher;93530;EUR;79501;MI;PT;Netherlands;Kiçik;Netherlands;50;Tableau, Docker, Java, Deep Learning;PhD;3;Telecommunications;27.09.2024;14.10.2024;1825;61;Future Systems;1,08;101012,4;0
AI00241;AI Research Scientist;79125;EUR;67256;MI;CT;Netherlands;Kiçik;Netherlands;100;Computer Vision, GCP, NLP, Statistics;PhD;4;Media;5.03.2024;14.05.2024;510;78;Smart Analytics;1,08;85455;0
AI00260;Deep Learning Engineer;180162;EUR;153138;EX;FL;Netherlands;Kiçik;Netherlands;100;PyTorch, Java, Spark, NLP;Əsas ali təhsil;12;Technology;6.03.2024;29.04.2024;2049;97;Autonomous Tech;1,08;194574,96;0
AI00288;Computer Vision Engineer;201645;EUR;171398;EX;PT;Netherlands;Kiçik;Netherlands;100;Scala, Kubernetes, Data Visualization;Əsas ali təhsil;17;Real Estate;11.12.2024;11.01.2025;1871;92;DataVision Ltd;1,08;217776,6;0
AI00528;ML Ops Engineer;97541;EUR;82910;SE;FT;Netherlands;Kiçik;Netherlands;0;MLOps, Python, Kubernetes, TensorFlow;PhD;5;Manufacturing;16.12.2024;21.01.2025;1792;92;Predictive Systems;1,08;105344,28;0
AI00540;NLP Engineer;135571;EUR;115235;SE;FL;Netherlands;Kiçik;Netherlands;100;Git, Spark, R, SQL, Tableau;PhD;8;Telecommunications;13.07.2024;1.09.2024;2391;87;Advanced Robotics;1,08;146416,68;0
AI00588;AI Consultant;177188;EUR;150610;EX;FL;Netherlands;Kiçik;Netherlands;100;Scala, AWS, Git;Bakalavr;13;Manufacturing;6.01.2025;23.01.2025;1619;86;Machine Intelligence Group;1,08;191363,04;0
AI01178;Data Scientist;86551;EUR;73568;MI;CT;Netherlands;Kiçik;Netherlands;100;Scala, Statistics, SQL;PhD;2;Finance;18.01.2024;14.02.2024;752;88;Neural Networks Co;1,08;93475,08;0
AI01981;Deep Learning Engineer;103750;EUR;88188;MI;FT;Netherlands;Kiçik;Netherlands;100;Python, Statistics, Mathematics, TensorFlow, Java;Bakalavr;4;Government;25.02.2025;5.04.2025;1399;95;DataVision Ltd;1,08;112050;0
AI02018;Data Analyst;113026;EUR;96072;SE;PT;Netherlands;Kiçik;Netherlands;0;R, GCP, Kubernetes, Spark, Linux;Bakalavr;6;Technology;19.12.2024;1.03.2025;1999;92;Machine Intelligence Group;1,08;122068,08;0
AI02076;AI Specialist;186753;EUR;158740;EX;FL;Netherlands;Kiçik;Netherlands;100;Mathematics, SQL, PyTorch;Əsas ali təhsil;16;Technology;5.04.2025;1.06.2025;2436;89;Advanced Robotics;1,08;201693,24;0
AI02272;AI Architect;108736;EUR;92426;SE;FL;Netherlands;Kiçik;Netherlands;0;Data Visualization, TensorFlow, Java, SQL, Azure;Əsas ali təhsil;6;Automotive;28.11.2024;21.12.2024;1268;78;AI Innovations;1,08;117434,88;0
AI02273;AI Product Manager;108349;EUR;92097;SE;PT;Netherlands;Kiçik;Netherlands;0;Linux, MLOps, NLP;Bakalavr;8;Education;14.02.2025;25.04.2025;944;51;Cloud AI Solutions;1,08;117016,92;0
AI02304;Data Analyst;105347;EUR;89545;SE;CT;Netherlands;Kiçik;Netherlands;0;Linux, R, MLOps;Bakalavr;6;Consulting;27.01.2024;5.03.2024;2296;94;Advanced Robotics;1,08;113774,76;0
AI02341;AI Consultant;176135;EUR;149715;EX;FL;Netherlands;Kiçik;Netherlands;0;TensorFlow, Deep Learning, SQL, NLP;Bakalavr;17;Automotive;18.02.2024;21.03.2024;512;96;Neural Networks Co;1,08;190225,8;0
AI03182;Head of AI;119037;EUR;101181;SE;FT;Netherlands;Kiçik;Netherlands;0;Linux, Kubernetes, Tableau, Python, TensorFlow;Bakalavr;7;Technology;24.12.2024;16.01.2025;1560;99;Algorithmic Solutions;1,08;128559,96;0
AI03216;Head of AI;48643;EUR;41347;EN;FT;Netherlands;Kiçik;Netherlands;100;NLP, Scala, R, Tableau, Python;Bakalavr;1;Retail;11.03.2024;4.04.2024;2102;75;DeepTech Ventures;1,08;52534,44;0
AI03295;Data Analyst;73935;EUR;62845;EN;FT;Netherlands;Kiçik;Netherlands;100;Spark, PyTorch, Java, GCP;Əsas ali təhsil;0;Government;18.03.2024;10.04.2024;806;86;Machine Intelligence Group;1,08;79849,8;0
AI03773;AI Consultant;80666;EUR;68566;MI;PT;Netherlands;Kiçik;Netherlands;100;TensorFlow, Python, SQL, R, GCP;Əsas ali təhsil;3;Healthcare;24.03.2024;11.05.2024;1026;73;TechCorp Inc;1,08;87119,28;0
AI04166;AI Architect;71351;EUR;60648;EN;FL;Netherlands;Kiçik;Netherlands;0;Python, TensorFlow, Computer Vision, PyTorch, SQL;PhD;1;Finance;15.11.2024;20.01.2025;1598;63;Cloud AI Solutions;1,08;77059,08;0
AI04459;Deep Learning Engineer;202840;EUR;172414;EX;FT;Netherlands;Kiçik;Netherlands;0;Git, Spark, Computer Vision, Tableau, Java;Əsas ali təhsil;17;Manufacturing;22.02.2025;18.03.2025;1954;86;Smart Analytics;1,08;219067,2;0
AI04520;AI Specialist;135809;EUR;115438;SE;FT;Netherlands;Kiçik;Netherlands;0;Scala, R, SQL, Data Visualization, Git;Əsas ali təhsil;6;Consulting;28.03.2025;22.04.2025;695;73;Autonomous Tech;1,08;146673,72;0
AI04544;AI Research Scientist;136808;EUR;116287;EX;CT;Netherlands;Kiçik;Netherlands;0;Git, TensorFlow, Scala, GCP, Python;PhD;17;Manufacturing;20.02.2024;10.03.2024;2222;82;Advanced Robotics;1,08;147752,64;0
AI04910;Autonomous Systems Engineer;121196;EUR;103017;SE;FL;Netherlands;Kiçik;Netherlands;100;Docker, Linux, Computer Vision;Magistr;9;Automotive;2.03.2025;27.04.2025;639;64;Quantum Computing Inc;1,08;130891,68;0
AI04925;NLP Engineer;169169;EUR;143794;EX;FT;Netherlands;Kiçik;Netherlands;100;Scala, AWS, R;Bakalavr;17;Government;29.10.2024;16.12.2024;1867;78;Cognitive Computing;1,08;182702,52;0
